1,-0.392339,-0.606118,0.342563,0.0879344,-0.182835,0.169625,-0.285862,0.0752926,-0.167625,0.0845503,
1,-0.0446745,0.16513,-0.506541,-0.58123,-0.0204144,-0.188884,0.0831793,-0.119847,0.0347186,0.466293,
0,0.264093,0.0728131,-0.0273011,0.384754,-0.0726938,-0.107427,-0.169248,-0.374141,-0.339963,-0.162902,
1,-0.435982,-0.0483254,0.317983,-0.21785,0.0689753,0.445519,0.120696,-0.445204,0.207138,-0.38346,
0,0.146738,-0.149051,0.233775,0.596571,-0.104774,-0.371627,-0.0248835,0.0568488,0.4714,0.172673,
0,-0.278946,0.275555,0.222913,0.00752556,-0.165579,0.0403376,0.200445,0.292527,-0.773797,-0.0875774,
0,-0.095347,0.103769,-0.372216,-0.359149,0.422512,-0.166227,0.313223,0.61884,-0.0406497,0.0789543,
0,-0.615119,0.223824,-0.0836271,-0.355865,-0.0786389,-0.4136,-0.292456,-0.187677,-0.334812,0.0209786,
1,0.0312874,-0.0696747,0.23566,-0.281267,-0.320193,0.626505,-0.355811,-0.126992,-0.12133,-0.396475,
1,-0.338573,-0.274544,-0.266521,0.00813676,0.249432,0.0272324,0.304836,-0.188973,-0.552008,0.461651,
0,0.198717,0.149255,-0.0704144,0.0152151,-0.0443723,-0.912523,-0.0532427,-0.1106,0.0894193,0.201422,
0,-0.517643,0.0769118,-0.275091,0.506556,0.168991,-0.441631,0.00849897,0.238429,0.144243,0.128458,
1,-0.0201569,-0.172722,0.594226,0.282966,-0.220287,-0.40029,-0.180179,-0.424889,0.198849,0.120414,
0,-0.576189,0.411494,-0.0307453,0.169617,-0.183386,0.182727,-0.0263864,-0.520662,0.00586863,0.0720375,
0,-0.503287,0.0247006,-0.139613,0.36704,-0.00449278,0.125267,0.617813,0.209723,0.00398058,0.076866,
1,-0.0442337,-0.0611586,-0.303693,-0.226808,-0.221227,0.777251,0.359695,-0.105967,0.00556021,0.0498212,
1,0.067882,0.08427,-0.01316,-0.328425,-0.0353457,0.160116,-0.377539,-0.446558,0.699322,-0.0851771,
0,0.219199,0.245368,-0.590514,-0.478811,0.240768,0.0707807,0.0552611,-0.086349,-0.341895,0.108487,
1,-0.329263,-0.195775,0.208133,-0.18334,0.341563,0.221569,-0.00904446,-0.470674,-0.100247,0.419832,
0,0.348176,-0.0382223,0.207241,0.208918,-0.0211719,0.465945,-0.689241,0.129199,-0.141062,-0.0641043,
0,-0.156187,0.172671,-0.356499,0.45937,-0.300558,0.452284,-0.0828065,-0.169159,0.35602,0.351771,
0,0.432291,-0.409224,-0.381792,0.278571,-0.313382,-0.115098,-0.129139,0.0718818,-0.0825891,0.403755,
1,0.175132,-0.482384,0.253889,0.516513,0.0924146,0.361681,-0.361114,-0.0659008,-0.208634,0.177638,
0,0.155433,0.256417,-0.123444,0.0420695,-0.368021,-0.621565,-0.29288,-0.403092,0.0597278,0.292995,
1,-0.312781,0.0304651,0.425597,-0.146459,-0.163395,-0.065588,-0.0632696,-0.266159,-0.124607,0.680665,
1,-0.401817,-0.354642,-0.0882805,-0.181865,0.455782,0.134554,0.0491592,0.402175,0.223676,0.0926596,
1,-0.0180109,-0.400256,0.102041,-0.0881525,0.299526,0.199438,0.112704,0.615094,0.109724,-0.477906,
0,-0.183655,0.125275,-0.398313,0.265713,0.563728,-0.108292,0.251847,-0.344141,-0.0942646,-0.0304172,
1,-0.216067,0.171488,0.714956,0.245408,-0.26198,-0.171242,-0.337998,0.236693,0.143577,0.170258,
1,-0.288202,0.108852,0.478483,-0.0303915,-0.0129458,0.184561,0.637045,0.222111,-0.0606923,-0.352209,
1,-0.0787985,-0.0752731,0.4649,0.378615,0.0767097,-0.198485,-0.552517,0.137794,0.409292,-0.0319735,
0,0.00484885,-0.14938,-0.166867,0.186688,-0.165992,-0.278856,0.495537,0.681167,-0.160641,0.129715,
1,0.0581149,0.0486951,0.486236,0.458224,0.276523,0.015202,-0.00737125,-0.402572,0.178975,0.32564,
1,0.195227,-0.0613568,0.109201,0.100353,0.605266,0.269401,0.638834,0.220047,-0.123645,-0.00607758,
1,-0.114167,-0.438908,-0.0140973,-0.646493,0.0419607,0.24207,0.0676386,0.507824,-0.111498,-0.179712,
1,0.413939,-0.0159463,0.494744,0.30067,-0.109661,-0.309783,0.0799534,0.1075,0.0941245,0.53033,
1,0.278424,-0.655108,0.0701332,0.317381,0.119516,-0.332926,-0.258415,0.194794,0.284372,0.221524,
1,0.361387,-0.637848,0.095906,-0.227796,0.278821,0.148528,0.232717,-0.0281953,-0.364658,-0.271156,
1,0.0960611,0.317916,-0.267175,-0.0595215,0.185225,0.583679,-0.0434822,-0.128165,0.270902,0.0271888,
1,0.0824782,0.162992,0.0978611,-0.02726,0.626139,0.565153,-0.240698,-0.263156,0.161697,-0.211711,
1,0.17413,-0.348211,-0.116147,-0.385838,0.540154,0.066128,0.100719,0.0823903,-0.455754,0.373301,
0,-0.633497,-0.01552,-0.00680207,0.297232,0.195292,-0.34361,-0.244023,-0.114678,0.437186,0.0438162,
1,0.419375,0.376862,-0.423605,-0.111227,0.076502,0.109272,-0.377368,-0.153318,0.328979,0.291764,
0,0.308228,0.334616,-0.148345,-0.457823,-0.328133,-0.399027,-0.168765,0.258125,-0.0175217,0.186577,
0,-0.330868,-0.296411,-0.0629332,0.325776,-0.202388,-0.634949,0.283094,-0.00135036,-0.164889,-0.355224,
0,0.275737,-0.385772,0.0454374,0.540944,0.186779,-0.27685,0.412895,0.167088,-0.2949,0.220097,
0,0.873228,-0.11771,0.003507,0.169115,-0.0746767,0.0466207,-0.0570401,-0.130553,-0.115875,-0.142037,
1,-0.128396,0.158348,0.182903,0.147701,-0.426931,0.246442,0.0446674,-0.064308,-0.223712,0.690705,
1,0.522573,0.562629,0.0403423,-0.180501,-0.285588,0.304499,-0.126101,-0.234921,-0.0373803,-0.19275,
0,0.113864,0.42132,-0.332742,-0.268981,0.142208,0.465781,-0.0102316,0.445661,-0.0814181,0.245608,
1,-0.333606,-0.234304,0.0754025,-0.0493196,-0.117217,-0.367273,-0.287272,0.313064,-0.308003,0.623174,
1,-0.350871,0.188862,0.516631,-0.11124,-0.0629344,0.335002,0.367943,-0.069163,-0.108248,-0.484433,
1,0.282221,-0.551,0.317047,0.543206,0.116377,0.0516857,-0.243584,0.103038,0.130488,-0.123441,
1,-0.375624,0.157544,0.117786,-0.319042,0.462839,0.353041,0.357656,-0.0812627,0.105634,0.359624,
1,-0.0292343,0.328464,0.100329,-0.24644,-0.348215,0.188144,-0.159422,0.0688518,0.133645,0.774311,
1,0.218334,-0.660127,-0.133677,0.228361,0.18637,-0.199215,0.271763,-0.451169,0.093975,-0.219088,
0,0.505381,-0.145824,0.0337944,-0.230052,-0.0273706,-0.306192,-0.115589,0.331021,-0.460659,0.390187,
1,-0.290407,0.471341,0.291912,-0.473984,-0.283141,-0.159718,0.188349,-0.383434,-0.120029,-0.0673163,
0,-0.0119398,0.120453,-0.2128,0.035392,0.212124,-0.178034,-0.0242698,0.821266,0.391859,0.170855,
1,0.0788939,-0.633534,-0.207139,0.0716014,-0.281219,-0.245615,0.427092,-0.0282795,0.296422,0.171027,
1,0.543397,-0.0635733,-0.28483,-0.358032,0.0924024,-0.0594656,-0.22896,-0.496447,-0.35591,-0.201886,
0,0.0280096,0.0809671,-0.10135,-0.112509,0.701255,-0.145863,-0.491191,0.210784,-0.11476,0.0437453,
1,0.508954,-0.118637,0.217638,0.145774,0.113248,-0.533655,0.248522,0.0402927,0.357442,0.35908,
0,0.0360073,-0.0856139,0.0104386,0.39016,-0.0790982,0.045332,0.26774,0.322793,-0.319796,0.362359,
1,-0.0341981,-0.52937,0.451188,-0.0893048,-0.181351,0.475735,0.012698,0.147851,0.252635,0.388913,
0,-0.330573,0.24577,0.342124,0.465367,-0.470586,-0.142907,0.0491029,0.045237,-0.0311529,0.490194,
0,0.0859951,-0.19323,-0.321234,0.264125,-0.00193984,-0.357309,0.301107,0.313404,-0.249737,-0.43268,
0,0.130055,0.672596,-0.0480253,-0.106653,0.389416,0.325282,0.0806524,0.0671672,-0.098861,-0.372579,
1,-0.336257,-0.389709,0.0748521,0.0287548,-0.0648315,0.161042,0.30367,-0.282623,0.43506,0.226196,
0,0.206345,-0.127889,0.0945093,0.326867,0.62387,-0.264717,0.0871042,-0.187823,0.112003,0.259584,
0,0.0943106,0.297907,-0.237618,-0.443212,-0.134872,-0.386523,-0.486298,0.133984,-0.382527,0.07142,
0,0.144958,0.24498,-0.695485,0.0910245,0.301717,0.151654,-0.17816,-0.0403299,-0.456583,-0.025912,
0,-0.32208,-0.218448,-0.70522,0.0491617,0.343319,-0.0688149,-0.144194,0.367871,0.183711,-0.0177127,
0,0.201825,0.779653,-0.0956064,-0.0082048,0.0966553,0.340196,0.0147171,-0.326987,0.129474,-0.249983,
0,0.766504,0.222204,-0.0587668,-0.0451045,0.165665,-0.20504,0.0357782,0.0888945,0.255439,-0.0994778,
0,0.0257675,-0.166556,-0.431618,-0.255371,-0.657589,-0.295833,-0.0571668,-0.0504513,-0.430987,0.0429347,
1,-0.497693,-0.231694,0.52377,-0.381014,0.229908,-0.0304353,-0.113197,0.348057,-0.0149285,0.230205,
0,-0.261912,0.035819,-0.0397991,0.425607,-0.386852,0.274431,0.0254704,-0.522718,-0.318511,-0.368443,
0,-0.246025,0.205802,-0.567851,0.267239,0.194453,0.113243,-0.274478,-0.309513,-0.215908,0.442343,
0,-0.498605,0.0410023,-0.436206,0.344787,-0.242346,0.0726355,0.200355,-0.161707,-0.364232,-0.216344,
0,-0.000965544,0.173794,0.170456,0.0874539,0.00018648,-0.0104842,0.631188,-0.385591,-0.469586,0.0183134,
0,-0.11984,0.264202,-0.433836,0.320174,0.307051,-0.251885,-0.0126299,0.350719,0.478413,0.225898,
0,-0.0324288,0.500585,-0.135756,0.0304493,0.472385,0.284003,0.309909,-0.0418381,-0.238018,-0.0567622,
1,0.334058,0.00333546,0.173822,-0.210297,0.266518,0.189857,-0.701917,-0.0647162,-0.318602,-0.00307467,
0,-0.0911004,0.0651666,-0.42238,-0.431398,-0.0865732,-0.461563,-0.490389,0.0136551,0.125961,0.0213944,
0,-0.479,-0.0889505,-0.415916,0.083425,0.351002,-0.087334,-0.588789,0.128122,0.269604,0.00162536,
0,0.395221,-0.196523,-0.0201863,0.674159,0.210986,0.0757604,0.0691648,0.272583,-0.0503716,0.180105,
1,-0.269511,-0.01754,-0.352216,-0.20633,0.303959,0.440164,-0.0342547,-0.1319,0.381185,-0.139184,
0,-0.729825,0.130284,-0.0323609,-0.388761,0.36313,-0.0245658,-0.225169,-0.0950356,-0.044018,-0.205396,
1,0.260087,-0.137306,-0.00685838,0.183812,-0.588456,0.119897,0.252839,-0.455654,-0.379827,0.168669,
0,0.489201,0.511947,0.263873,-0.0735957,0.418967,-0.314093,0.185725,-0.14597,0.161453,-0.0697094,
0,-0.0184257,0.304611,-0.477783,-0.216557,-0.346763,0.197467,-0.131752,-0.231604,-0.0433788,0.365575,
1,0.0528129,0.070035,0.529879,-0.0796814,-0.577697,-0.121965,0.261545,0.0357284,0.408461,-0.139119,
